Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,Market_Cap,SMA_20,SMA_50,RSI_14
02/09/1903,99.24,99.33,99.55,99.05,9039138,0.0907,0.5,154296014.1,94.459,93.032,77.36
03/09/1903,99.33,99.58,101.16,99.24,4118316,0.2517,1.92,250802529.7,94.869,93.24,78.04
04/09/1903,99.58,99.86,100.41,99.09,5731635,0.2812,1.32,215469297.2,95.291,93.438,78.8
07/09/1903,99.86,99.67,100.26,99.31,647897,-0.1903,0.95,490122009.9,95.71,93.638,76.85
08/09/1903,99.67,99.85,100.54,99.63,2092999,0.1806,0.91,129408776.1,96.108,93.813,77.42
09/09/1903,99.85,99.29,100.22,97.72,4471590,-0.5608,2.5,479954050.8,96.511,93.974,71.53
10/09/1903,99.29,99.22,100.99,98.82,4477036,-0.0705,2.17,241775078.3,96.938,94.135,70.81
11/09/1903,99.22,99.31,100.48,98.68,494191,0.0907,1.8,290106067.9,97.252,94.289,71.21
14/09/1903,99.31,100.19,100.43,98.75,9359205,0.8861,1.68,351090319.3,97.602,94.446,74.87
15/09/1903,100.19,100.62,100.86,99.85,1897865,0.4292,1.01,349475380,97.977,94.605,76.45
16/09/1903,100.62,102.17,102.41,100.27,9358092,1.5404,2.14,241140006.4,98.419,94.801,81.06
17/09/1903,102.17,102.52,102.81,101.67,2427935,0.3426,1.14,293080016.8,98.888,95.036,81.92
18/09/1903,102.52,104.24,105.46,102.37,2524968,1.6777,3.09,219484601.2,99.443,95.294,85.43
21/09/1903,104.24,104.59,105.04,103.67,9657366,0.3358,1.37,211379246.2,99.888,95.546,86.02
22/09/1903,104.59,105.03,105.98,104.26,5531140,0.4207,1.72,139153957.5,100.303,95.806,86.75
23/09/1903,105.03,104.87,106.38,103.45,5659125,-0.1523,2.93,282375565.8,100.681,96.046,85.01
24/09/1903,104.87,105.48,106.05,104.41,7380292,0.5817,1.64,253849639.1,101.063,96.299,86.15
25/09/1903,105.48,106.32,106.97,105.03,9217121,0.7964,1.94,205482365.7,101.49,96.56,87.56
28/09/1903,106.32,104.43,107.26,102.81,8827198,-1.7777,4.45,158599665.4,101.79,96.808,70.28
29/09/1903,104.43,102.85,105.19,102.06,6787320,-1.513,3.13,144569871.3,101.971,97.016,59.68
30/09/1903,102.85,103.27,103.3,102.27,6023544,0.4084,1.03,251730690,102.168,97.234,61.35
01/10/1903,103.27,103.27,104.43,101.76,4580889,0,2.67,306603187,102.352,97.45,61.35
02/10/1903,103.27,104.15,104.21,102.49,2099949,0.8521,1.72,397914665,102.567,97.69,64.88
05/10/1903,104.15,103.14,104.43,101.35,4895710,-0.9698,3.08,388161138.1,102.74,97.881,58.3
06/10/1903,103.14,103.78,104.28,102.7,7308746,0.6205,1.58,135833886.6,102.937,98.057,61
07/10/1903,103.78,103.84,104.49,103.09,1358507,0.0578,1.4,128294477.9,103.164,98.261,61.25
08/10/1903,103.84,104.24,104.82,102.75,150734,0.3852,2.07,419793090.4,103.416,98.472,62.98
09/10/1903,104.24,105.55,105.75,102.16,4863673,1.2567,3.59,443405939,103.728,98.743,68.01
12/10/1903,105.55,104.87,107.24,104.41,4385702,-0.6442,2.83,286602919.5,103.962,98.984,63.21
13/10/1903,104.87,104.57,107.03,103.01,6202941,-0.2861,4.02,231408694.4,104.159,99.24,61.16
14/10/1903,104.57,105.62,106.65,104.04,2781638,1.0041,2.61,170318945.5,104.332,99.511,65.39
15/10/1903,105.62,105.06,105.7,103.75,9227960,-0.5302,1.95,193705082,104.458,99.785,61.54
16/10/1903,105.06,106.26,107.1,105.05,3991106,1.1422,2.05,273701363.6,104.56,100.082,66.14
19/10/1903,106.26,105.75,106.47,104.66,2655214,-0.48,1.81,514396911.1,104.617,100.371,62.71
20/10/1903,105.75,105.64,106.89,105.37,9434451,-0.104,1.52,355408760.3,104.648,100.646,61.96
21/10/1903,105.64,106.52,107.29,102.54,9830146,0.833,4.75,326786191.5,104.73,100.952,65.5
22/10/1903,106.52,106.87,108.43,104.52,4275889,0.3286,3.91,297156512.4,104.8,101.276,66.82
23/10/1903,106.87,107.94,107.98,106.69,9529413,1.0012,1.29,110007422.5,104.881,101.574,70.54
26/10/1903,107.94,108.83,110.1,106.4,4212065,0.8245,3.7,187057033.6,105.101,101.887,73.23
27/10/1903,108.83,110.2,110.98,108.43,1307949,1.2588,2.55,386159712.8,105.468,102.228,76.75
28/10/1903,110.2,109.52,110.75,108.85,3900241,-0.6171,1.9,373133831.8,105.781,102.552,71.71
29/10/1903,109.52,109.84,110.13,107.87,5590070,0.2922,2.26,366059054.6,106.11,102.886,72.62
30/10/1903,109.84,109.79,110.99,108.05,2010826,-0.0455,2.94,211828994.2,106.392,103.219,72.23
02/11/1903,109.79,108.92,111.42,107.2,9191923,-0.7924,4.22,237616752,106.681,103.484,65.61
03/11/1903,108.92,110.46,110.5,108.44,7246042,1.4139,2.06,356464158.8,107.014,103.758,70.73
04/11/1903,110.46,110.31,111.45,109.71,6155931,-0.1358,1.74,182048077.1,107.338,104.018,69.64
05/11/1903,110.31,108.35,110.56,107.12,8411735,-1.7768,3.44,217544488.7,107.544,104.228,57.26
06/11/1903,108.35,109.85,110.7,108,6557640,1.3844,2.7,463353365.1,107.758,104.47,62.72
09/11/1903,109.85,109.5,111.49,108.3,9764891,-0.3186,3.19,219762118.2,107.99,104.691,60.77
10/11/1903,109.5,110.72,110.81,109.14,4704798,1.1142,1.67,383263397,108.297,104.921,64.87
11/11/1903,110.72,112.02,113.6,108.41,987841,1.1741,5.19,382340541.7,108.617,105.175,68.64
12/11/1903,112.02,110.78,112.65,110.59,3090267,-1.1069,2.06,532739986.5,108.904,105.399,61.83
13/11/1903,110.78,109.89,110.92,109.43,3188744,-0.8034,1.49,347665648.8,109.085,105.599,57.43
16/11/1903,109.89,108.34,110.39,106.22,4323445,-1.4105,4.17,309273364.5,109.214,105.773,50.66
17/11/1903,108.34,108.63,109.74,107.3,6739142,0.2677,2.44,254453903.8,109.364,105.948,51.81
18/11/1903,108.63,108.24,109.06,107.52,850101,-0.359,1.54,196518016.9,109.45,106.127,50.12
19/11/1903,108.24,108.72,108.91,108.02,5288561,0.4435,0.89,232110025.8,109.543,106.317,52.18
20/11/1903,108.72,108.62,108.75,107.95,5751934,-0.092,0.8,525944490.4,109.577,106.504,51.7
23/11/1903,108.62,108.1,109.07,108.04,5466775,-0.4787,1.03,523994895.4,109.54,106.662,49.18
24/11/1903,108.1,108.72,108.86,107.6,4878761,0.5735,1.26,189508845.6,109.466,106.824,52.18
25/11/1903,108.72,109.71,110.7,108.28,5792533,0.9106,2.42,136755251.3,109.475,106.975,56.59
26/11/1903,109.71,110.52,110.91,109.45,8958385,0.7383,1.46,241371780.7,109.509,107.135,59.85
27/11/1903,110.52,110.01,112.2,109.07,2937698,-0.4615,3.13,447665662.4,109.52,107.25,56.95
30/11/1903,110.01,110.6,111.31,109.71,6183066,0.5363,1.6,280440727.8,109.604,107.37,59.4
01/12/1903,110.6,111.98,113.45,109.71,2786582,1.2477,3.74,245869166.8,109.681,107.509,64.49
02/12/1903,111.98,110.7,113.62,109.82,9318720,-1.1431,3.8,275497881.4,109.7,107.626,57.31
03/12/1903,110.7,112.26,112.56,110.67,4878426,1.4092,1.89,209273519.6,109.896,107.761,62.75
04/12/1903,112.26,113.9,114.91,111.57,3827538,1.4609,3.34,400010953.4,110.098,107.913,67.45
07/12/1903,113.9,116.15,116.77,113.84,797419,1.9754,2.93,387957815.3,110.431,108.147,72.57
08/12/1903,116.15,114.76,117.8,113.74,2136213,-1.1967,4.06,276420936.5,110.633,108.386,65.7
09/12/1903,114.76,117.2,118.05,113.78,7363834,2.1262,4.27,342592589.2,110.892,108.664,70.9
10/12/1903,117.2,116.95,117.59,116.76,9795741,-0.2133,0.83,118577500,111.2,108.938,69.74
11/12/1903,116.95,117.5,119.19,116.85,9186621,0.4703,2.34,365960940.4,111.58,109.205,70.87
14/12/1903,117.5,118.47,119.09,115.59,4167923,0.8255,3.5,514235251.4,112.087,109.511,72.81
15/12/1903,118.47,118.87,119.58,116.91,748956,0.3376,2.67,184593023.4,112.599,109.813,73.59
16/12/1903,118.87,117.89,119.09,117.34,7569817,-0.8244,1.75,560454794.5,113.082,110.094,68.41
17/12/1903,117.89,116.92,118.43,116.4,9969422,-0.8228,2.03,361321806.3,113.492,110.348,63.63
18/12/1903,116.92,117.08,118.01,115.52,1956039,0.1368,2.49,511777496.3,113.914,110.578,64.08
21/12/1903,117.08,117,118.08,116.93,261830,-0.0683,1.15,253503876.2,114.36,110.821,63.66
22/12/1903,117,117.25,119.5,115.68,8960606,0.2137,3.82,413208701.1,114.786,111.075,64.44
23/12/1903,117.25,117.67,119.07,115.5,125388,0.3582,3.57,249282483.7,115.184,111.316,65.78
24/12/1903,117.67,117.85,118.11,116.05,5544339,0.153,2.06,502174549.5,115.551,111.571,66.36
25/12/1903,117.85,118.22,119.03,117.29,8052619,0.314,1.74,552601607.9,115.961,111.811,67.59
28/12/1903,118.22,119.25,119.82,117.66,8939782,0.8713,2.16,558843099.7,116.393,112.081,70.77
29/12/1903,119.25,119.68,120.87,118.94,8949691,0.3606,1.93,497001871.4,116.779,112.361,72.01
30/12/1903,119.68,119.33,120.14,118.11,5384538,-0.2924,2.03,575217156.2,117.21,112.618,69.43
31/12/1903,119.33,120.95,121.51,117.96,3169612,1.3576,3.55,511009167.7,117.644,112.899,74.06
01/01/1904,120.95,121.62,123.17,120.34,2104780,0.5539,2.83,554439326.9,118.03,113.173,75.7
04/01/1904,121.62,123.52,124.49,120.52,5402727,1.5622,3.97,283963371.8,118.399,113.467,79.63
05/01/1904,123.52,124.09,125.71,123.14,3308084,0.4615,2.57,448781172.3,118.866,113.744,80.64
06/01/1904,124.09,123.88,125.19,123.17,4360796,-0.1692,2.02,219377216.2,119.199,114.032,79.08
07/01/1904,123.88,123.12,123.92,122.5,4127716,-0.6135,1.42,277733433.4,119.508,114.297,73.54
08/01/1904,123.12,123.83,124.46,121.57,1958802,0.5767,2.89,405690541.8,119.824,114.578,75.28
11/01/1904,123.83,121.83,124.2,120.6,8433190,-1.6151,3.6,344502043.4,119.993,114.836,62.76
12/01/1904,121.83,120.62,123.33,119.29,830641,-0.9932,4.04,551314793.3,120.08,115.039,56.62
13/01/1904,120.62,118.67,121.25,117.85,3177748,-1.6166,3.4,211580649.8,120.119,115.207,48.4
14/01/1904,118.67,118.83,119.37,117.75,7415624,0.1348,1.62,423551630.3,120.214,115.416,49.06
15/01/1904,118.83,118.51,120.02,117.26,5361499,-0.2693,2.76,301158596.6,120.286,115.589,47.75
18/01/1904,118.51,118.21,119.82,116.99,9629010,-0.2531,2.83,260442159.8,120.346,115.764,46.51
19/01/1904,118.21,117.11,118.52,115.9,6177764,-0.9305,2.62,166374106.2,120.34,115.891,42.16
20/01/1904,117.11,117.25,117.49,116.72,5909046,0.1195,0.77,449845366.3,120.318,115.996,42.89
21/01/1904,117.25,117.55,118.55,116.02,2665804,0.2559,2.53,317028220.2,120.304,116.131,44.51
22/01/1904,117.55,117.58,118.36,116.22,7373988,0.0255,2.14,511585116.6,120.272,116.285,44.68
25/01/1904,117.58,116.36,118.3,115.05,8167654,-1.0376,3.25,476468774.2,120.127,116.446,39.43
26/01/1904,116.36,116.4,116.85,115.83,1633246,0.0344,1.02,319428134.6,119.963,116.601,39.68
27/01/1904,116.4,116.48,116.58,115.48,3783149,0.0687,1.1,235965805.4,119.82,116.766,40.21
28/01/1904,116.48,116.19,117.18,115.75,4538198,-0.249,1.43,484944147.9,119.583,116.915,38.87
29/01/1904,116.19,115.68,116.42,114.49,4165362,-0.4389,1.93,158224275.2,119.286,117.056,36.56
01/02/1904,115.68,115.33,115.71,115.32,1540687,-0.3026,0.39,307484082.2,118.876,117.201,35.02
02/02/1904,115.33,115.45,116.16,113.36,3924910,0.104,2.8,476587213.5,118.444,117.336,36.02
03/02/1904,115.45,115.23,117.92,114.93,5235773,-0.1906,2.99,191808236.1,118.012,117.446,34.96
04/02/1904,115.23,115.24,116.55,114.17,1540036,0.0087,2.38,352109222.9,117.618,117.54,35.06
05/02/1904,115.24,114.94,115.3,113.89,9504531,-0.2603,1.41,475042983.3,117.173,117.639,33.51
08/02/1904,114.94,115.45,115.5,113.14,9651869,0.4437,2.36,126449181.1,116.854,117.736,38.48
09/02/1904,115.45,114.8,115.82,114.17,914645,-0.563,1.65,456621729.2,116.563,117.792,34.9
10/02/1904,114.8,113.14,116.06,112,1665777,-1.446,4.06,232741260.8,116.286,117.841,27.78
11/02/1904,113.14,111.13,113.83,111.06,1541633,-1.7766,2.77,449047215.6,115.901,117.819,21.94
12/02/1904,111.13,111.28,111.61,110.51,3293087,0.135,1.1,297765886.5,115.54,117.766,23.24
15/02/1904,111.28,110.97,112.21,109.45,1669715,-0.2786,2.76,121112305,115.178,117.663,22.41
16/02/1904,110.97,109.44,111.89,108.94,1347638,-1.3788,2.95,356542257.8,114.794,117.556,18.84
17/02/1904,109.44,111.73,112.6,108.77,2480525,2.0925,3.83,397296609.9,114.518,117.447,35.42
18/02/1904,111.73,110.45,113.07,108.51,4799766,-1.1456,4.56,186195477.4,114.164,117.317,31.54
19/02/1904,110.45,113.15,114.03,109.69,9032913,2.4445,4.34,343673001.5,113.942,117.23,45.18
22/02/1904,113.15,112.92,114.2,112.53,5579046,-0.2033,1.67,458704565.9,113.77,117.119,44.37
23/02/1904,112.92,114.29,114.4,111.8,1588112,1.2132,2.6,144067301.7,113.664,117.027,50.11
24/02/1904,114.29,115.22,115.72,113.09,9141044,0.8137,2.63,509791336.9,113.602,116.974,53.61
25/02/1904,115.22,115.74,115.75,114.65,1601330,0.4513,1.1,278603509.2,113.579,116.95,55.49
26/02/1904,115.74,116.55,117.86,113.99,3487172,0.6998,3.87,567476928.3,113.622,116.94,58.33
29/02/1904,116.55,116.55,117.75,116.51,2013571,0,1.24,500086976.9,113.684,116.931,58.33
01/03/1904,116.55,117.28,118.52,116.11,867052,0.6263,2.41,472881880.7,113.775,116.931,60.93
02/03/1904,117.28,118.49,119.96,117.07,6319324,1.0317,2.89,193439453.1,113.938,116.948,64.84
03/03/1904,118.49,118.95,119.12,118.16,2369124,0.3882,0.96,357512941.7,114.124,116.97,66.23
04/03/1904,118.95,118.79,118.97,117.47,2568970,-0.1345,1.5,281490574.7,114.316,116.981,65.27
07/03/1904,118.79,117.28,119.06,117.15,7486754,-1.2712,1.91,490848872.6,114.408,116.942,56.86
08/03/1904,117.28,118.25,118.86,117.2,537510,0.8271,1.66,274814426,114.58,116.913,60.39
09/03/1904,118.25,117.89,118.44,116.54,8841690,-0.3044,1.9,439250855,114.818,116.884,58.48
10/03/1904,117.89,116.92,118.5,115.72,8531209,-0.8228,2.78,326734456.8,115.107,116.804,53.55
11/03/1904,116.92,117.2,117.91,116.13,6121845,0.2395,1.78,476960164.2,115.403,116.715,54.74
14/03/1904,117.2,118.08,118.11,116.35,2039968,0.7509,1.76,195245864.9,115.758,116.606,58.33
15/03/1904,118.08,119.07,119.83,116.66,1307008,0.8384,3.17,264928384.7,116.24,116.506,61.99
16/03/1904,119.07,120.57,121.44,118.19,7320518,1.2598,3.25,187871140.6,116.682,116.44,66.75
17/03/1904,120.57,119.93,121.5,119.87,1731076,-0.5308,1.63,394711576.4,117.156,116.376,63.12
18/03/1904,119.93,120.2,120.24,119.1,1031883,0.2251,1.14,294343988,117.508,116.303,64.01
21/03/1904,120.2,120.43,121.34,119.96,8231883,0.1913,1.38,498538347,117.884,116.275,64.79
22/03/1904,120.43,119.65,121.54,119.28,1569603,-0.6477,2.26,253048386.1,118.152,116.256,60.04
23/03/1904,119.65,119.17,119.98,118.96,5545671,-0.4012,1.02,407499531.3,118.349,116.266,57.26
24/03/1904,119.17,119,119.91,118.64,2709083,-0.1427,1.27,376299352.7,118.512,116.269,56.26
25/03/1904,119,118.84,119.28,118.59,9304791,-0.1345,0.69,458171626.7,118.627,116.276,55.29
28/03/1904,118.84,120.44,120.81,117.24,3945958,1.3463,3.57,472232197.6,118.821,116.321,62.31
29/03/1904,120.44,119.4,120.95,119.08,2170539,-0.8635,1.87,555025112.4,118.928,116.366,56.14
30/03/1904,119.4,119.43,119.83,118.75,5973098,0.0251,1.08,401442501.3,118.974,116.41,56.27
31/03/1904,119.43,119.42,119.97,119,1649908,-0.0084,0.97,457324385.9,118.998,116.447,56.21
01/04/1904,119.42,118.48,119.66,115.88,2942478,-0.7871,3.78,575547853.2,118.982,116.465,50.58
04/04/1904,118.48,118.64,119.5,118.3,3021783,0.135,1.2,457339248.5,119.05,116.511,51.47
05/04/1904,118.64,119.66,119.91,118.62,2563024,0.8597,1.29,592497555.6,119.121,116.576,56.82
06/04/1904,119.66,120.2,120.54,118.81,3959439,0.4513,1.73,401802549.3,119.236,116.651,59.37
07/04/1904,120.2,119.58,120.78,118.99,1757017,-0.5158,1.79,591574403.2,119.369,116.718,55.33
08/04/1904,119.58,120.34,120.92,118.03,1166271,0.6356,2.89,207534113,119.527,116.812,59.01
11/04/1904,120.34,121.28,121.56,118.88,5733797,0.7811,2.68,421990436.9,119.686,116.931,63.07
12/04/1904,121.28,121.51,121.75,120.46,1985090,0.1896,1.29,294649508.5,119.809,117.052,64.01
13/04/1904,121.51,122.31,122.42,120.29,8855586,0.6584,2.13,417218399.2,119.896,117.193,67.14
14/04/1904,122.31,124.04,124.44,122.09,3918452,1.4144,2.35,150799082.1,120.101,117.369,72.67
15/04/1904,124.04,124.97,125.37,123.63,4151036,0.7498,1.74,283225300.3,120.34,117.57,75.1
18/04/1904,124.97,125.15,125.99,122.76,8033439,0.144,3.23,135083298.1,120.575,117.764,75.55
19/04/1904,125.15,124.86,125.89,123.86,8737479,-0.2317,2.03,368207727.6,120.836,117.965,73.24
20/04/1904,124.86,126.49,127.44,124.23,3617675,1.3055,3.21,387654441.1,121.202,118.232,77.42
21/04/1904,126.49,127.32,128.41,125.07,2464802,0.6562,3.34,379527834.4,121.618,118.556,79.2
22/04/1904,127.32,127.15,127.77,126.45,3966643,-0.1335,1.32,590963900.5,122.034,118.873,77.85
25/04/1904,127.15,128.1,130.87,126.34,5560493,0.7471,4.53,347917164.8,122.416,119.216,79.91
26/04/1904,128.1,127.38,129.97,127.3,2494026,-0.5621,2.67,234724574.2,122.816,119.575,74.26
27/04/1904,127.38,127.26,128,126.56,8383100,-0.0942,1.44,556805724,123.207,119.885,73.33
28/04/1904,127.26,127.72,128.8,125.93,4885451,0.3615,2.87,603400980.9,123.622,120.231,74.64
29/04/1904,127.72,127.7,128.92,125.76,7917791,-0.0157,3.16,234353055.4,124.083,120.522,74.47
02/05/1904,127.7,128.01,129.38,126.98,2376133,0.2428,2.4,247381187.8,124.552,120.824,75.41
03/05/1904,128.01,129.68,129.82,126.24,7998140,1.3046,3.58,203001317.1,125.052,121.131,79.75
04/05/1904,129.68,129.27,130.21,128.58,1927971,-0.3162,1.63,528762602.8,125.506,121.412,76.2
05/05/1904,129.27,127.05,129.46,125.66,2916757,-1.7173,3.8,580716049.4,125.88,121.639,60.47
06/05/1904,127.05,126.56,127.19,126.29,3262883,-0.3857,0.9,534621799.7,126.19,121.839,57.64
09/05/1904,126.56,125.56,126.91,125.44,6473959,-0.7901,1.47,325064604.2,126.405,122.019,52.27
10/05/1904,125.56,125.46,125.76,124.58,69675,-0.0796,1.18,210184414.7,126.602,122.183,51.75
11/05/1904,125.46,124.63,126.53,122.7,4514344,-0.6616,3.83,598435392.2,126.718,122.305,47.52
12/05/1904,124.63,124.11,124.65,124.01,4084464,-0.4172,0.64,271380039.1,126.721,122.409,45.04
13/05/1904,124.11,122.98,124.28,122.87,9894689,-0.9105,1.41,573515377.6,126.622,122.492,40.14
16/05/1904,122.98,123.33,125.02,121.82,1562760,0.2846,3.2,477428750.4,126.531,122.613,42.24
17/05/1904,123.33,122.95,123.74,122.95,1913236,-0.3081,0.79,575124364.3,126.436,122.707,40.58
18/05/1904,122.95,121.84,123.52,120.51,7452324,-0.9028,3.01,451438131.6,126.203,122.786,36.11
19/05/1904,121.84,124.25,125.87,120.68,3548408,1.978,5.19,211137679.6,126.05,122.933,49.19
20/05/1904,124.25,123.43,124.42,122.96,256487,-0.66,1.46,349425063.4,125.864,123.058,45.76
23/05/1904,123.43,125.35,125.64,123.28,3502501,1.5555,2.36,198303092.9,125.726,123.203,53.88
24/05/1904,125.35,127.52,128.46,124.8,7403172,1.7312,3.66,240053542.1,125.733,123.372,60.98
25/05/1904,127.52,127.08,127.92,126.2,5404552,-0.345,1.72,304544179.8,125.724,123.502,59
26/05/1904,127.08,126.64,129.09,124.87,6600091,-0.3462,4.22,201784418,125.67,123.636,57
27/05/1904,126.64,125.6,126.66,124.87,7420683,-0.8212,1.79,279079010.7,125.565,123.744,52.48
30/05/1904,125.6,125.67,125.7,125.59,3521750,0.0557,0.11,173598846.7,125.448,123.849,52.75
31/05/1904,125.67,127.13,127.26,124.61,2680723,1.1618,2.65,151626708.9,125.32,123.999,58.13
01/06/1904,127.13,127.25,128.88,126.81,2951717,0.0944,2.07,204069336.3,125.22,124.16,58.55
02/06/1904,127.25,127,127.75,126.31,5742796,-0.1965,1.44,235158827.5,125.217,124.32,57.26
03/06/1904,127,127.32,127.35,126.94,5121915,0.252,0.41,268148649.2,125.255,124.49,58.52
06/06/1904,127.32,126.58,127.5,123.39,71253,-0.5812,4.11,435548542.3,125.306,124.613,54.54
07/06/1904,126.58,125.78,128.71,124.97,1324634,-0.632,3.74,231170974,125.322,124.74,50.54
08/06/1904,125.78,125.58,125.89,124.14,8561383,-0.159,1.75,568037738.8,125.369,124.863,49.56
09/06/1904,125.58,126.85,127.55,124.63,8853208,1.0113,2.92,166404664,125.506,125.012,55.46
10/06/1904,126.85,125.72,127.61,125.53,7690167,-0.8908,2.08,517105113.1,125.644,125.157,49.87
13/06/1904,125.72,122.96,126.79,121.73,874143,-2.1954,5.06,514604057.3,125.625,125.243,39.42
14/06/1904,122.96,123.18,123.51,122.56,2760527,0.1789,0.95,303051963.4,125.636,125.314,40.49
15/06/1904,123.18,124.53,125.33,122.62,7429933,1.096,2.71,437515198.3,125.771,125.4,46.71
16/06/1904,124.53,125.48,126.21,124.33,2010584,0.7629,1.88,423811385.2,125.832,125.518,50.62
17/06/1904,125.48,125.5,126.91,125.4,5805892,0.0159,1.51,578934099,125.936,125.621,50.71
20/06/1904,125.5,125.95,127.1,124.07,8177747,0.3586,3.03,617695256.3,125.966,125.715,52.61
21/06/1904,125.95,125.09,126.32,124.49,8727571,-0.6828,1.83,285370328.1,125.844,125.786,48.73
22/06/1904,125.09,125.37,125.95,124.76,5554381,0.2238,1.19,382482077.8,125.759,125.848,50.02
23/06/1904,125.37,125.66,125.74,124.11,1077557,0.2313,1.63,192859755.4,125.71,125.88,51.39
24/06/1904,125.66,124.65,127.47,124.3,7996155,-0.8038,3.17,500131540.5,125.662,125.874,46.61
27/06/1904,124.65,123.32,125.73,122.59,3982747,-1.067,3.14,582498906.6,125.545,125.837,41.18
28/06/1904,123.32,122.76,124.32,122.25,4673636,-0.4541,2.07,178921499.2,125.327,125.795,39.11
29/06/1904,122.76,122.16,124.4,121.91,2181018,-0.4888,2.49,490261676,125.072,125.708,36.97
30/06/1904,122.16,122.58,123.8,120.64,3539429,0.3438,3.16,368029889,124.851,125.614,39.46
01/07/1904,122.58,123.38,123.99,122.1,5482019,0.6526,1.89,600942766.3,124.654,125.538,44.02
04/07/1904,123.38,124.04,124.53,123.08,8562558,0.5349,1.45,166895072.9,124.527,125.457,47.52
05/07/1904,124.04,124.33,124.58,123.46,8349350,0.2338,1.12,561406956.9,124.454,125.396,49.03
06/07/1904,124.33,123.85,124.55,123.26,4070120,-0.3861,1.29,408884599.9,124.368,125.328,46.64
07/07/1904,123.85,123.26,125.06,121.8,5479219,-0.4764,3.26,414110886.2,124.188,125.239,43.81
08/07/1904,123.26,122.74,123.61,122.25,2198091,-0.4219,1.36,171940048.9,124.04,125.139,41.43
11/07/1904,122.74,121.53,123.57,121.25,7982310,-0.9858,2.32,260489324.5,123.968,125.01,36.45
12/07/1904,121.53,122.18,122.56,120.39,2612605,0.5348,2.17,269719258.3,123.918,124.86,40.58
13/07/1904,122.18,123.28,123.41,120,1071469,0.9003,3.41,212423305.4,123.856,124.74,46.87
14/07/1904,123.28,124.13,124.23,121.87,7020199,0.6895,2.36,271771500.2,123.788,124.682,51.17
15/07/1904,124.13,124.52,125.22,123.29,5762044,0.3142,1.93,228392982.3,123.739,124.641,53.05
18/07/1904,124.52,125.02,125.9,123.99,1214795,0.4015,1.91,397148293.8,123.692,124.63,55.42
19/07/1904,125.02,124.24,127.11,123.86,8359411,-0.6239,3.25,295636805.5,123.65,124.606,51.09
20/07/1904,124.24,123.96,124.46,123.61,2993295,-0.2254,0.85,349274200.5,123.579,124.592,49.59
21/07/1904,123.96,122.26,124.49,121.51,4998008,-1.3714,2.98,318565092,123.41,124.555,41.62
22/07/1904,122.26,121.37,122.69,120.47,2464165,-0.728,2.22,302525384.5,123.246,124.523,38.16
25/07/1904,121.37,121.27,121.54,121.2,4950164,-0.0824,0.34,130828586.4,123.143,124.482,37.78
26/07/1904,121.27,122.43,123.24,120.55,451067,0.9565,2.69,432671658.2,123.126,124.471,44.66
27/07/1904,122.43,122.69,123.34,121.78,3227902,0.2124,1.56,449709402.4,123.153,124.488,46.1
28/07/1904,122.69,125.38,126.5,122.58,4224482,2.1925,3.92,478359210.7,123.293,124.511,58.21
29/07/1904,125.38,125.24,126.33,123.63,8010339,-0.1117,2.7,501226548.7,123.386,124.547,57.49
01/08/1904,125.24,126.56,127.14,124.04,2820742,1.054,3.1,478238458.6,123.512,124.571,62.25
02/08/1904,126.56,125.59,126.59,125.34,4159803,-0.7664,1.25,347952623.6,123.575,124.533,57.18
03/08/1904,125.59,123.19,125.72,122.64,6090502,-1.911,3.08,248837718.1,123.542,124.455,46.98
04/08/1904,123.19,124.1,124.31,122.38,2521378,0.7387,1.93,383494129.5,123.584,124.404,50.58
05/08/1904,124.1,124.3,124.52,122.03,3422455,0.1612,2.49,618115659.2,123.662,124.378,51.36
08/08/1904,124.3,121.79,125.75,119.3,8001036,-2.0193,6.45,251551133.4,123.675,124.301,42.31
09/08/1904,121.79,121.08,122.09,120.33,7799972,-0.583,1.76,365509283.4,123.62,124.18,40.16
10/08/1904,121.08,119.63,121.4,119.12,2104376,-1.1976,2.28,267112099.7,123.438,124.027,36.11
11/08/1904,119.63,119.52,120.41,119.32,7782752,-0.092,1.09,298749951.4,123.207,123.878,35.82
12/08/1904,119.52,119.2,120.31,118.12,5887196,-0.2677,2.19,349409740.4,122.941,123.715,34.93
